resultID,raceID,driverID,constructorID,grid,position,points,laps,time,fastest_lap,fastest_lap_time,statusID
3917,203,71,17,3,1,10.0,44,1:43:47.407,\N,\N,1
3918,203,23,17,8,2,6.0,44,+0.932,\N,\N,1
3919,203,55,15,10,3,4.0,44,+7.240,\N,\N,1
3920,203,49,3,9,4,3.0,44,+32.243,\N,\N,1
3921,203,64,21,16,5,2.0,44,+51.682,\N,\N,1
3922,203,15,20,13,6,1.0,42,\N,\N,\N,12
3923,203,14,1,2,7,0.0,39,\N,\N,\N,15
3924,203,75,18,21,8,0.0,39,\N,\N,\N,15
3925,203,21,22,7,\N,0.0,26,\N,\N,\N,4
3926,203,30,6,4,\N,0.0,25,\N,\N,\N,4
3927,203,56,6,5,\N,0.0,25,\N,\N,\N,20
3928,203,74,18,22,\N,0.0,17,\N,\N,\N,6
3929,203,35,3,6,\N,0.0,16,\N,\N,\N,20
3930,203,68,25,19,\N,0.0,10,\N,\N,\N,20
3931,203,50,24,17,\N,0.0,8,\N,\N,\N,5
3932,203,57,1,1,\N,0.0,0,\N,\N,\N,4
3933,203,25,22,11,\N,0.0,0,\N,\N,\N,4
3934,203,65,15,12,\N,0.0,0,\N,\N,\N,4
3935,203,22,24,15,\N,0.0,0,\N,\N,\N,4
3936,203,44,20,14,\N,0.0,0,\N,\N,\N,4
3937,203,63,21,18,\N,0.0,0,\N,\N,\N,4
3938,203,73,25,20,\N,0.0,0,\N,\N,\N,4
3939,204,30,6,1,1,10.0,53,1:17:10.3,\N,\N,1
3940,204,56,6,5,2,6.0,53,+37.977,\N,\N,1
3941,204,23,17,6,3,4.0,53,+41.152,\N,\N,1
3942,204,57,1,3,4,3.0,53,+55.671,\N,\N,1
3943,204,55,15,8,5,2.0,53,+1:01.872,\N,\N,1
3944,204,71,17,14,6,1.0,53,+1:06.688,\N,\N,1
3945,204,49,3,12,7,0.0,52,\N,\N,\N,11
3946,204,21,22,11,8,0.0,52,\N,\N,\N,11
3947,204,68,25,19,9,0.0,52,\N,\N,\N,11
3948,204,22,24,13,10,0.0,52,\N,\N,\N,11
3949,204,74,18,22,11,0.0,51,\N,\N,\N,12
3950,204,73,25,18,12,0.0,51,\N,\N,\N,12
3951,204,15,20,10,13,0.0,50,\N,\N,\N,13
3952,204,50,24,17,\N,0.0,39,\N,\N,\N,6
3953,204,35,3,2,\N,0.0,37,\N,\N,\N,20
3954,204,63,21,16,\N,0.0,32,\N,\N,\N,37
3955,204,25,22,7,\N,0.0,24,\N,\N,\N,6
3956,204,14,1,4,\N,0.0,16,\N,\N,\N,5
3957,204,44,20,9,\N,0.0,15,\N,\N,\N,76
3958,204,75,18,21,\N,0.0,13,\N,\N,\N,5
3959,204,65,15,15,\N,0.0,12,\N,\N,\N,20
3960,204,64,21,20,\N,0.0,10,\N,\N,\N,20
3961,205,57,1,3,1,10.0,67,1:32:14.789,\N,\N,1
3962,205,30,6,1,2,6.0,67,+2.211,\N,\N,1
3963,205,14,1,5,3,4.0,67,+34.163,\N,\N,1
3964,205,56,6,2,4,3.0,67,+58.182,\N,\N,1
3965,205,49,3,7,5,2.0,67,+1:00.247,\N,\N,1
3966,205,21,22,4,6,1.0,67,+1:01.359,\N,\N,1
3967,205,25,22,8,7,0.0,67,+1:04.789,\N,\N,1
3968,205,35,3,9,8,0.0,66,\N,\N,\N,11
3969,205,71,17,10,9,0.0,66,\N,\N,\N,11
3970,205,55,15,11,10,0.0,66,\N,\N,\N,11
3971,205,22,24,12,11,0.0,65,\N,\N,\N,12
3972,205,44,20,15,12,0.0,65,\N,\N,\N,12
3973,205,50,24,18,13,0.0,65,\N,\N,\N,12
3974,205,63,21,16,14,0.0,65,\N,\N,\N,12
3975,205,75,18,20,15,0.0,65,\N,\N,\N,12
3976,205,68,25,19,16,0.0,65,\N,\N,\N,12
3977,205,74,18,21,\N,0.0,56,\N,\N,\N,5
3978,205,23,17,6,\N,0.0,53,\N,\N,\N,23
3979,205,65,15,13,\N,0.0,37,\N,\N,\N,5
3980,205,73,25,22,\N,0.0,36,\N,\N,\N,5
3981,205,15,20,14,\N,0.0,6,\N,\N,\N,7
3982,205,64,21,17,\N,0.0,6,\N,\N,\N,9
3983,206,57,1,2,1,10.0,51,1:27:23.4,\N,\N,1
3984,206,56,6,4,2,6.0,51,+6.491,\N,\N,1
3985,206,14,1,3,3,4.0,51,+27.662,\N,\N,1
3986,206,71,17,8,4,3.0,51,+1:13.491,\N,\N,1
3987,206,49,3,5,5,2.0,51,+1:13.857,\N,\N,1
3988,206,35,3,6,6,1.0,51,+1:15.867,\N,\N,1
3989,206,55,15,12,7,0.0,51,+1:36.053,\N,\N,1
3990,206,21,22,10,8,0.0,51,+1:41.302,\N,\N,1
3991,206,25,22,9,9,0.0,50,\N,\N,\N,11
3992,206,65,15,11,10,0.0,50,\N,\N,\N,11
3993,206,44,20,13,11,0.0,50,\N,\N,\N,11
3994,206,15,20,14,12,0.0,48,\N,\N,\N,13
3995,206,75,18,20,\N,0.0,40,\N,\N,\N,37
3996,206,30,6,1,\N,0.0,31,\N,\N,\N,27
3997,206,68,25,17,\N,0.0,28,\N,\N,\N,4
3998,206,74,18,21,\N,0.0,28,\N,\N,\N,4
3999,206,22,24,16,\N,0.0,25,\N,\N,\N,9
4000,206,50,24,19,\N,0.0,21,\N,\N,\N,6
4001,206,63,21,15,\N,0.0,14,\N,\N,\N,9
4002,206,23,17,7,\N,0.0,13,\N,\N,\N,5
4003,206,64,21,18,\N,0.0,2,\N,\N,\N,20
4004,206,73,25,0,\N,0.0,0,\N,\N,\N,81
4005,207,14,1,4,1,10.0,58,1:30:28.718,\N,\N,1
4006,207,30,6,3,2,6.0,58,+20.046,\N,\N,1
4007,207,57,1,6,3,4.0,58,+22.177,\N,\N,1
4008,207,77,22,10,4,3.0,58,+22.841,\N,\N,1
4009,207,44,20,9,5,2.0,58,+1:00.308,\N,\N,1
4010,207,78,15,13,6,1.0,58,+1:36.040,\N,\N,1
4011,207,75,20,16,7,0.0,56,\N,\N,\N,12
4012,207,49,3,2,8,0.0,55,\N,\N,\N,23
4013,207,15,18,17,9,0.0,55,\N,\N,\N,13
4014,207,64,21,22,10,0.0,54,\N,\N,\N,14
4015,207,22,24,11,\N,0.0,49,\N,\N,\N,5
4016,207,63,25,18,\N,0.0,42,\N,\N,\N,5
4017,207,76,24,19,\N,0.0,36,\N,\N,\N,22
4018,207,55,22,8,\N,0.0,34,\N,\N,\N,74
4019,207,79,18,15,\N,0.0,32,\N,\N,\N,10
4020,207,21,17,14,\N,0.0,14,\N,\N,\N,20
4021,207,50,25,21,\N,0.0,2,\N,\N,\N,20
4022,207,23,17,12,\N,0.0,1,\N,\N,\N,6
4023,207,35,3,1,\N,0.0,0,\N,\N,\N,4
4024,207,56,6,5,\N,0.0,0,\N,\N,\N,4
4025,207,65,15,7,\N,0.0,0,\N,\N,\N,4
4026,207,71,21,20,\N,0.0,0,\N,\N,\N,37
4027,207,80,26,23,\N,0.0,0,\N,\N,\N,81
4028,207,73,26,24,\N,0.0,0,\N,\N,\N,81
4029,208,35,3,1,1,10.0,72,1:36:06.990,\N,\N,1
4030,208,77,22,3,2,6.0,72,+4.190,\N,\N,1
4031,208,44,20,5,3,4.0,72,+15.870,\N,\N,1
4032,208,57,1,4,4,3.0,72,+33.033,\N,\N,1
4033,208,30,6,2,5,2.0,72,+33.731,\N,\N,1
4034,208,55,22,6,6,1.0,72,+34.020,\N,\N,1
4035,208,65,15,13,7,0.0,72,+50.912,\N,\N,1
4036,208,21,17,7,8,0.0,72,+1:00.639,\N,\N,1
4037,208,49,3,8,9,0.0,72,+1:15.402,\N,\N,1
4038,208,14,1,12,10,0.0,71,\N,\N,\N,11
4039,208,78,15,19,11,0.0,71,\N,\N,\N,11
4040,208,15,18,17,12,0.0,71,\N,\N,\N,11
4041,208,63,25,22,13,0.0,71,\N,\N,\N,11
4042,208,75,20,15,14,0.0,71,\N,\N,\N,11
4043,208,50,25,21,15,0.0,70,\N,\N,\N,12
4044,208,56,6,14,16,0.0,70,\N,\N,\N,12
4045,208,71,21,9,17,0.0,68,\N,\N,\N,5
4046,208,79,18,18,18,0.0,67,\N,\N,\N,15
4047,208,23,17,10,\N,0.0,52,\N,\N,\N,10
4048,208,22,24,11,\N,0.0,16,\N,\N,\N,22
4049,208,64,21,16,\N,0.0,15,\N,\N,\N,22
4050,208,76,24,20,\N,0.0,0,\N,\N,\N,3
4051,209,35,3,1,1,10.0,72,1:52:01.715,\N,\N,1
4052,209,56,6,7,2,6.0,72,+0.979,\N,\N,1
4053,209,23,17,6,3,4.0,72,+12.089,\N,\N,1
4054,209,65,15,8,4,3.0,72,+29.919,\N,\N,1
4055,209,57,1,17,5,2.0,72,+30.351,\N,\N,1
4056,209,77,22,12,6,1.0,72,+31.393,\N,\N,1
4057,209,55,22,11,7,0.0,72,+46.359,\N,\N,1
4058,209,63,25,19,8,0.0,71,\N,\N,\N,11
4059,209,15,18,18,9,0.0,71,\N,\N,\N,11
4060,209,76,24,15,10,0.0,66,\N,\N,\N,5
4061,209,78,15,14,\N,0.0,63,\N,\N,\N,20
4062,209,64,21,22,\N,0.0,50,\N,\N,\N,5
4063,209,75,20,20,\N,0.0,49,\N,\N,\N,5
4064,209,50,25,16,\N,0.0,43,\N,\N,\N,5
4065,209,79,18,21,\N,0.0,37,\N,\N,\N,20
4066,209,71,21,13,\N,0.0,33,\N,\N,\N,5
4067,209,21,17,9,\N,0.0,24,\N,\N,\N,4
4068,209,22,24,5,\N,0.0,24,\N,\N,\N,9
4069,209,44,20,3,\N,0.0,18,\N,\N,\N,10
4070,209,49,3,2,\N,0.0,5,\N,\N,\N,8
4071,209,30,6,4,\N,0.0,0,\N,\N,\N,4
4072,209,14,1,10,\N,0.0,0,\N,\N,\N,4
4073,210,49,3,2,1,10.0,62,1:31:00.673,\N,\N,1
4074,210,30,6,3,2,6.0,62,+1.237,\N,\N,1
4075,210,56,6,9,3,4.0,62,+1:18.343,\N,\N,1
4076,210,21,17,6,4,3.0,62,+1:23.388,\N,\N,1
4077,210,55,22,14,5,2.0,61,\N,\N,\N,11
4078,210,57,1,8,6,1.0,61,\N,\N,\N,11
4079,210,78,15,12,7,0.0,61,\N,\N,\N,11
4080,210,44,20,4,8,0.0,61,\N,\N,\N,11
4081,210,63,25,19,9,0.0,60,\N,\N,\N,12
4082,210,50,25,21,10,0.0,60,\N,\N,\N,12
4083,210,79,18,22,11,0.0,59,\N,\N,\N,13
4084,210,64,21,17,\N,0.0,53,\N,\N,\N,6
4085,210,35,3,1,\N,0.0,40,\N,\N,\N,6
4086,210,14,1,10,\N,0.0,38,\N,\N,\N,5
4087,210,22,24,13,\N,0.0,32,\N,\N,\N,5
4088,210,65,15,7,\N,0.0,18,\N,\N,\N,10
4089,210,23,17,5,\N,0.0,17,\N,\N,\N,7
4090,210,75,20,18,\N,0.0,11,\N,\N,\N,4
4091,210,71,21,15,\N,0.0,11,\N,\N,\N,4
4092,210,77,22,11,\N,0.0,4,\N,\N,\N,20
4093,210,76,24,16,\N,0.0,2,\N,\N,\N,20
4094,210,15,18,20,\N,0.0,0,\N,\N,\N,6
4095,211,30,6,2,1,10.0,62,2:00:05.654,\N,\N,1
4096,211,22,24,10,2,6.0,62,+53.306,\N,\N,1
4097,211,56,6,15,3,4.0,62,+1:22.108,\N,\N,1
4098,211,44,20,12,4,3.0,62,+1:44.402,\N,\N,1
4099,211,63,25,14,5,2.0,61,\N,\N,\N,11
4100,211,21,17,4,6,1.0,61,\N,\N,\N,11
4101,211,76,24,19,7,0.0,61,\N,\N,\N,11
4102,211,50,25,22,8,0.0,60,\N,\N,\N,12
4103,211,77,22,17,9,0.0,60,\N,\N,\N,12
4104,211,79,18,20,10,0.0,60,\N,\N,\N,12
4105,211,49,3,1,\N,0.0,39,\N,\N,\N,20
4106,211,75,20,21,\N,0.0,36,\N,\N,\N,20
4107,211,78,15,11,\N,0.0,24,\N,\N,\N,20
4108,211,55,22,9,\N,0.0,16,\N,\N,\N,20
4109,211,35,3,3,\N,0.0,16,\N,\N,\N,20
4110,211,23,17,6,\N,0.0,10,\N,\N,\N,20
4111,211,65,15,7,\N,0.0,9,\N,\N,\N,20
4112,211,15,18,18,\N,0.0,7,\N,\N,\N,20
4113,211,14,1,5,\N,0.0,1,\N,\N,\N,20
4114,211,57,1,8,\N,0.0,1,\N,\N,\N,4
4115,211,71,21,13,\N,0.0,1,\N,\N,\N,4
4116,211,64,21,16,\N,0.0,0,\N,\N,\N,20
4117,212,35,3,1,1,10.0,64,1:30:35.896,\N,\N,1
4118,212,44,20,12,2,6.0,64,+5.804,\N,\N,1
4119,212,55,22,4,3,4.0,64,+12.534,\N,\N,1
4120,212,30,6,7,4,3.0,64,+17.979,\N,\N,1
4121,212,65,15,10,5,2.0,64,+27.986,\N,\N,1
4122,212,14,1,3,6,1.0,64,+29.744,\N,\N,1
4123,212,57,1,5,7,0.0,64,+48.785,\N,\N,1
4124,212,49,3,2,8,0.0,64,+1:04.139,\N,\N,1
4125,212,21,17,8,9,0.0,64,+1:04.767,\N,\N,1
4126,212,77,22,6,10,0.0,64,+1:05.670,\N,\N,1
4127,212,50,25,19,11,0.0,63,\N,\N,\N,11
4128,212,56,6,11,12,0.0,63,\N,\N,\N,11
4129,212,76,24,22,13,0.0,63,\N,\N,\N,11
4130,212,81,15,13,14,0.0,62,\N,\N,\N,12
4131,212,15,18,18,15,0.0,62,\N,\N,\N,12
4132,212,64,21,21,\N,0.0,53,\N,\N,\N,5
4133,212,23,17,9,\N,0.0,50,\N,\N,\N,5
4134,212,22,24,17,\N,0.0,37,\N,\N,\N,5
4135,212,63,25,14,\N,0.0,35,\N,\N,\N,29
4136,212,75,20,16,\N,0.0,34,\N,\N,\N,6
4137,212,71,21,15,\N,0.0,17,\N,\N,\N,5
4138,212,79,18,20,\N,0.0,11,\N,\N,\N,6
4139,213,30,6,1,1,10.0,54,1:17:40.646,\N,\N,1
4140,213,55,22,8,2,6.0,54,+2.565,\N,\N,1
4141,213,21,17,6,3,4.0,54,+3.219,\N,\N,1
4142,213,49,3,4,4,3.0,54,+3.768,\N,\N,1
4143,213,65,15,13,5,2.0,54,+4.716,\N,\N,1
4144,213,75,20,19,6,1.0,54,+36.701,\N,\N,1
4145,213,14,1,5,7,0.0,54,+37.753,\N,\N,1
4146,213,64,21,16,8,0.0,53,\N,\N,\N,11
4147,213,71,21,15,9,0.0,53,\N,\N,\N,11
4148,213,81,15,18,10,0.0,53,\N,\N,\N,11
4149,213,44,20,10,11,0.0,51,\N,\N,\N,20
4150,213,63,25,17,\N,0.0,46,\N,\N,\N,5
4151,213,50,25,14,\N,0.0,42,\N,\N,\N,6
4152,213,25,22,11,\N,0.0,35,\N,\N,\N,7
4153,213,22,24,3,\N,0.0,33,\N,\N,\N,6
4154,213,15,18,20,\N,0.0,32,\N,\N,\N,5
4155,213,23,17,7,\N,0.0,14,\N,\N,\N,3
4156,213,79,18,22,\N,0.0,5,\N,\N,\N,20
4157,213,35,3,2,\N,0.0,1,\N,\N,\N,3
4158,213,57,1,9,\N,0.0,0,\N,\N,\N,5
4159,213,56,6,12,\N,0.0,0,\N,\N,\N,3
4160,213,76,24,21,\N,0.0,0,\N,\N,\N,20
4161,214,30,6,1,1,10.0,72,1:38:50.492,\N,\N,1
4162,214,49,3,2,2,6.0,72,+23.537,\N,\N,1
4163,214,56,6,5,3,4.0,72,+1:14.801,\N,\N,1
4164,214,35,3,4,4,3.0,72,+1:21.784,\N,\N,1
4165,214,55,22,8,5,2.0,72,+1:22.735,\N,\N,1
4166,214,23,17,3,6,1.0,72,+1:29.871,\N,\N,1
4167,214,14,1,9,7,0.0,71,\N,\N,\N,4
4168,214,65,15,14,8,0.0,71,\N,\N,\N,11
4169,214,21,17,11,9,0.0,71,\N,\N,\N,11
4170,214,15,20,6,10,0.0,70,\N,\N,\N,12
4171,214,79,18,21,11,0.0,70,\N,\N,\N,12
4172,214,71,21,17,12,0.0,69,\N,\N,\N,13
4173,214,63,25,19,\N,0.0,61,\N,\N,\N,10
4174,214,25,22,7,\N,0.0,60,\N,\N,\N,20
4175,214,64,21,16,\N,0.0,58,\N,\N,\N,20
4176,214,82,15,20,\N,0.0,40,\N,\N,\N,20
4177,214,22,24,13,\N,0.0,36,\N,\N,\N,5
4178,214,76,24,15,\N,0.0,33,\N,\N,\N,23
4179,214,57,1,10,\N,0.0,18,\N,\N,\N,5
4180,214,50,25,18,\N,0.0,15,\N,\N,\N,20
4181,214,75,20,12,\N,0.0,7,\N,\N,\N,20
4182,214,58,18,22,\N,0.0,5,\N,\N,\N,5
4183,215,35,3,1,1,10.0,59,1:28:01.665,\N,\N,1
4184,215,55,22,11,2,6.0,59,+10.205,\N,\N,1
4185,215,25,22,8,3,4.0,59,+11.296,\N,\N,1
4186,215,14,1,6,4,3.0,59,+31.229,\N,\N,1
4187,215,23,17,5,5,2.0,59,+31.880,\N,\N,1
4188,215,71,21,12,6,1.0,59,+1:13.552,\N,\N,1
4189,215,21,17,10,7,0.0,58,\N,\N,\N,11
4190,215,15,20,13,8,0.0,58,\N,\N,\N,11
4191,215,82,15,14,9,0.0,58,\N,\N,\N,11
4192,215,58,18,21,10,0.0,58,\N,\N,\N,11
4193,215,75,20,15,11,0.0,57,\N,\N,\N,5
4194,215,57,1,3,\N,0.0,52,\N,\N,\N,5
4195,215,76,24,16,\N,0.0,50,\N,\N,\N,5
4196,215,50,25,20,\N,0.0,45,\N,\N,\N,5
4197,215,56,6,7,\N,0.0,44,\N,\N,\N,86
4198,215,63,25,18,\N,0.0,44,\N,\N,\N,5
4199,215,65,15,9,\N,0.0,42,\N,\N,\N,10
4200,215,30,6,4,\N,0.0,38,\N,\N,\N,36
4201,215,22,24,22,\N,0.0,37,\N,\N,\N,5
4202,215,64,21,17,\N,0.0,29,\N,\N,\N,5
4203,215,49,3,2,\N,0.0,0,\N,\N,\N,4
4204,215,79,18,19,\N,0.0,0,\N,\N,\N,20
4205,216,77,22,1,1,10.0,45,1:20:59.046,\N,\N,1
4206,216,30,6,4,2,6.0,45,+17.527,\N,\N,1
4207,216,57,1,3,3,4.0,45,+24.770,\N,\N,1
4208,216,15,20,11,4,3.0,45,+27.165,\N,\N,1
4209,216,23,17,7,5,2.0,45,+29.995,\N,\N,1
4210,216,55,22,6,6,1.0,45,+34.717,\N,\N,1
4211,216,75,20,17,7,0.0,45,+1:19.722,\N,\N,1
4212,216,71,21,13,8,0.0,44,\N,\N,\N,11
4213,216,82,15,18,9,0.0,44,\N,\N,\N,11
4214,216,50,25,20,10,0.0,44,\N,\N,\N,11
4215,216,21,17,2,11,0.0,40,\N,\N,\N,15
4216,216,22,24,12,\N,0.0,33,\N,\N,\N,5
4217,216,63,25,19,\N,0.0,33,\N,\N,\N,8
4218,216,35,3,9,\N,0.0,33,\N,\N,\N,20
4219,216,76,24,15,\N,0.0,27,\N,\N,\N,5
4220,216,79,18,22,\N,0.0,23,\N,\N,\N,60
4221,216,65,15,14,\N,0.0,8,\N,\N,\N,3
4222,216,64,21,16,\N,0.0,8,\N,\N,\N,3
4223,216,14,1,8,\N,0.0,1,\N,\N,\N,7
4224,216,49,3,5,\N,0.0,1,\N,\N,\N,4
4225,216,56,6,10,\N,0.0,1,\N,\N,\N,4
4226,216,58,18,21,\N,0.0,0,\N,\N,\N,6
4227,217,35,3,2,1,10.0,77,1:45:47.149,\N,\N,1
4228,217,71,21,3,2,6.0,77,+9.079,\N,\N,1
4229,217,65,15,10,3,4.0,77,+20.445,\N,\N,1
4230,217,30,6,1,4,3.0,77,+30.501,\N,\N,1
4231,217,23,17,14,5,2.0,77,+30.715,\N,\N,1
4232,217,75,20,16,6,1.0,77,+41.512,\N,\N,1
4233,217,15,20,12,7,0.0,77,+1:15.552,\N,\N,1
4234,217,77,22,7,8,0.0,77,+1:16.409,\N,\N,1
4235,217,56,6,5,9,0.0,76,\N,\N,\N,20
4236,217,79,18,20,10,0.0,76,\N,\N,\N,11
4237,217,55,22,9,11,0.0,76,\N,\N,\N,11
4238,217,58,18,22,12,0.0,75,\N,\N,\N,12
4239,217,63,25,21,13,0.0,75,\N,\N,\N,12
4240,217,14,1,8,\N,0.0,65,\N,\N,\N,10
4241,217,50,25,18,\N,0.0,61,\N,\N,\N,6
4242,217,64,21,19,\N,0.0,53,\N,\N,\N,10
4243,217,21,17,13,\N,0.0,42,\N,\N,\N,20
4244,217,49,3,6,\N,0.0,29,\N,\N,\N,74
4245,217,22,24,11,\N,0.0,29,\N,\N,\N,5
4246,217,57,1,4,\N,0.0,12,\N,\N,\N,9
4247,217,81,15,15,\N,0.0,7,\N,\N,\N,5
4248,217,76,24,17,\N,0.0,5,\N,\N,\N,3
4249,218,30,6,3,1,10.0,44,1:33:46.717,\N,\N,1
4250,218,21,17,4,2,6.0,44,+26.753,\N,\N,1
4251,218,49,3,7,3,4.0,44,+32.147,\N,\N,1
4252,218,65,15,11,4,3.0,44,+39.025,\N,\N,1
4253,218,35,3,1,5,2.0,44,+42.103,\N,\N,1
4254,218,77,22,15,6,1.0,44,+1:03.741,\N,\N,1
4255,218,64,21,8,7,0.0,44,+1:25.931,\N,\N,1
4256,218,55,22,2,8,0.0,44,+1:42.008,\N,\N,1
4257,218,81,15,13,9,0.0,44,+1:42.582,\N,\N,1
4258,218,56,6,17,10,0.0,43,\N,\N,\N,11
4259,218,63,25,19,11,0.0,43,\N,\N,\N,11
4260,218,76,24,18,12,0.0,43,\N,\N,\N,11
4261,218,71,21,9,13,0.0,42,\N,\N,\N,12
4262,218,79,18,20,14,0.0,42,\N,\N,\N,12
4263,218,15,20,14,15,0.0,42,\N,\N,\N,12
4264,218,57,1,5,\N,0.0,44,\N,\N,\N,2
4265,218,50,25,21,\N,0.0,25,\N,\N,\N,20
4266,218,23,17,6,\N,0.0,21,\N,\N,\N,20
4267,218,14,1,10,\N,0.0,19,\N,\N,\N,20
4268,218,58,18,22,\N,0.0,18,\N,\N,\N,20
4269,218,22,24,12,\N,0.0,8,\N,\N,\N,38
4270,218,75,20,16,\N,0.0,5,\N,\N,\N,10
4271,219,14,1,6,1,10.0,53,1:17:04.609,\N,\N,1
4272,219,55,22,1,2,6.0,53,+1.937,\N,\N,1
4273,219,49,3,2,3,4.0,53,+4.343,\N,\N,1
4274,219,21,17,3,4,3.0,53,+5.871,\N,\N,1
4275,219,35,3,4,5,2.0,53,+6.416,\N,\N,1
4276,219,30,6,9,6,1.0,53,+11.481,\N,\N,1
4277,219,77,22,7,7,0.0,53,+12.471,\N,\N,1
4278,219,56,6,10,8,0.0,53,+17.639,\N,\N,1
4279,219,57,1,5,9,0.0,53,+49.373,\N,\N,1
4280,219,15,20,16,10,0.0,53,+1:02.706,\N,\N,1
4281,219,75,20,15,11,0.0,53,+1:03.327,\N,\N,1
4282,219,81,15,18,12,0.0,52,\N,\N,\N,11
4283,219,22,24,11,13,0.0,52,\N,\N,\N,11
4284,219,58,18,22,14,0.0,50,\N,\N,\N,13
4285,219,71,21,14,\N,0.0,46,\N,\N,\N,5
4286,219,23,17,8,\N,0.0,39,\N,\N,\N,4
4287,219,65,15,12,\N,0.0,38,\N,\N,\N,4
4288,219,63,25,19,\N,0.0,33,\N,\N,\N,5
4289,219,76,24,13,\N,0.0,31,\N,\N,\N,7
4290,219,50,25,20,\N,0.0,12,\N,\N,\N,6
4291,219,79,18,21,\N,0.0,8,\N,\N,\N,20
4292,219,64,21,17,\N,0.0,4,\N,\N,\N,22
4293,220,35,3,1,1,10.0,71,1:27:35.999,\N,\N,1
4294,220,14,1,10,2,6.0,71,+2.909,\N,\N,1
4295,220,49,3,4,3,4.0,71,+3.962,\N,\N,1
4296,220,21,17,14,4,3.0,71,+12.127,\N,\N,1
4297,220,23,17,11,5,2.0,71,+31.859,\N,\N,1
4298,220,30,6,9,6,1.0,71,+33.410,\N,\N,1
4299,220,71,21,7,7,0.0,71,+37.207,\N,\N,1
4300,220,65,15,12,8,0.0,71,+49.057,\N,\N,1
4301,220,81,15,13,9,0.0,71,+1:06.455,\N,\N,1
4302,220,77,22,18,10,0.0,70,\N,\N,\N,11
4303,220,79,18,19,11,0.0,69,\N,\N,\N,12
4304,220,50,25,20,12,0.0,69,\N,\N,\N,12
4305,220,64,21,17,13,0.0,67,\N,\N,\N,14
4306,220,22,24,5,14,0.0,64,\N,\N,\N,20
4307,220,15,20,3,\N,0.0,58,\N,\N,\N,5
4308,220,76,24,6,\N,0.0,58,\N,\N,\N,5
4309,220,75,20,16,\N,0.0,57,\N,\N,\N,5
4310,220,63,25,21,\N,0.0,48,\N,\N,\N,6
4311,220,56,6,8,\N,0.0,38,\N,\N,\N,4
4312,220,55,22,15,\N,0.0,37,\N,\N,\N,4
4313,220,57,1,2,\N,0.0,1,\N,\N,\N,5
4314,220,58,18,0,\N,0.0,0,\N,\N,\N,92
4315,221,35,3,2,1,10.0,67,1:31:27.843,\N,\N,1
4316,221,55,22,10,2,6.0,67,+11.770,\N,\N,1
4317,221,49,3,3,3,4.0,67,+13.480,\N,\N,1
4318,221,77,22,7,4,3.0,67,+16.416,\N,\N,1
4319,221,64,21,15,5,2.0,67,+43.147,\N,\N,1
4320,221,44,20,11,6,1.0,67,+43.750,\N,\N,1
4321,221,65,15,16,7,0.0,67,+44.354,\N,\N,1
4322,221,71,21,13,8,0.0,67,+44.777,\N,\N,1
4323,221,81,15,19,9,0.0,66,\N,\N,\N,11
4324,221,63,25,20,10,0.0,66,\N,\N,\N,11
4325,221,50,25,21,\N,0.0,50,\N,\N,\N,20
4326,221,57,1,1,\N,0.0,43,\N,\N,\N,5
4327,221,22,24,9,\N,0.0,43,\N,\N,\N,6
4328,221,14,1,6,\N,0.0,42,\N,\N,\N,5
4329,221,76,24,12,\N,0.0,40,\N,\N,\N,86
4330,221,56,6,14,\N,0.0,22,\N,\N,\N,5
4331,221,75,20,17,\N,0.0,16,\N,\N,\N,5
4332,221,30,6,5,\N,0.0,2,\N,\N,\N,22
4333,221,58,18,18,\N,0.0,1,\N,\N,\N,5
4334,221,79,18,22,\N,0.0,1,\N,\N,\N,4
4335,221,21,17,4,\N,0.0,0,\N,\N,\N,4
4336,221,23,17,8,\N,0.0,0,\N,\N,\N,4
4337,222,30,6,2,1,10.0,53,1:29:48.446,\N,\N,1
4338,222,49,3,6,2,6.0,53,+1.378,\N,\N,1
4339,222,56,6,3,3,4.0,53,+26.384,\N,\N,1
4340,222,57,1,4,4,3.0,53,+27.129,\N,\N,1
4341,222,55,22,7,5,2.0,53,+40.403,\N,\N,1
4342,222,65,15,8,6,1.0,53,+41.630,\N,\N,1
4343,222,21,17,9,7,0.0,53,+56.825,\N,\N,1
4344,222,77,22,5,8,0.0,53,+1:00.429,\N,\N,1
4345,222,23,17,13,9,0.0,53,+1:22.036,\N,\N,1
4346,222,14,1,11,10,0.0,52,\N,\N,\N,5
4347,222,71,21,17,11,0.0,52,\N,\N,\N,11
4348,222,64,21,16,12,0.0,52,\N,\N,\N,11
4349,222,50,25,21,13,0.0,52,\N,\N,\N,11
4350,222,35,3,1,\N,0.0,53,\N,\N,\N,2
4351,222,58,18,20,\N,0.0,46,\N,\N,\N,6
4352,222,63,25,22,\N,0.0,46,\N,\N,\N,5
4353,222,44,20,10,\N,0.0,36,\N,\N,\N,5
4354,222,75,20,15,\N,0.0,22,\N,\N,\N,67
4355,222,79,18,19,\N,0.0,8,\N,\N,\N,5
4356,222,22,24,12,\N,0.0,6,\N,\N,\N,20
4357,222,76,24,14,\N,0.0,3,\N,\N,\N,20
4358,222,81,15,0,\N,0.0,0,\N,\N,\N,82
4359,223,57,1,5,1,10.0,69,1:38:57.771,\N,\N,1
4360,223,14,1,6,2,6.0,69,+1.654,\N,\N,1
